price_soybean,Brazil_Temperature,Brazil_Precipitation,Argentina_Temperature,Argentina_Precipitation,USA_Precipitation,USA_Temperature,real_interest_rate,exp_infl_1year,china_gdp_pp,eur_gdp_pp,usa_gdp_pp,world_food_price_index,meat_price_index,DXY,price_gold,SP500,VIX,price_wti_oil,price_corn,price_wheat,USA_Production,Brazil_Production,Argentina_Production,date
714.0,0.10752688172043001,0.22270742358078607,0.2738461538461539,0.1750553972776195,0.37613751263902934,0.6519274376417232,0.9360584294302945,0.9723371826333006,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.7206915783602903,0.062164094756994914,0.0,0.6538379571190002,0.023217890976859765,-0.22081136339180024,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,05-1989
653.5,0.0,0.0829694323144105,0.14153846153846153,0.07945552389996835,-0.08897876643073803,0.8361678004535147,0.8954533205720285,0.8869348657606776,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.7206915783602903,0.06833437132378381,0.0,0.6538379571190002,0.023217890976859765,-0.2092973205638653,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,06-1989
578.75,0.0,0.0,0.012307692307692356,0.0753402975625198,-0.5540950455005055,0.8990929705215418,0.8195378053653232,0.8764462222287047,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.3763896635062283,0.06631605655894632,0.0,0.6538379571190002,0.023217890976859765,-0.2130635962552459,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,07-1989
587.5,0.46236559139784905,0.017467248908296932,0.22461538461538472,0.10129787907565686,0.12942366026289182,0.8534580498866212,0.7705994406088257,0.8401233915164688,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.7400260271425922,0.06072244135353955,0.0,0.6538379571190002,0.023217890976859765,-0.223501560314215,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,08-1989
568.0,0.849462365591398,0.27074235807860264,0.2061538461538463,0.18138651471984807,0.9221435793731043,0.7054988662131518,0.8705316074597879,0.8207778332828928,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.45670198921732696,0.06441307406638525,0.0,0.6538379571190002,0.023217890976859765,-0.21661465619283332,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,09-1989
572.25,1.0,0.5283842794759827,0.42461538461538484,0.3450459006014562,-0.4570273003033367,0.5938208616780045,0.8742689352054043,0.8577333007595289,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.4269566833984011,0.06873803427675132,0.0,0.6538379571190002,0.023217890976859765,-0.20854406542558915,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,10-1989
582.75,0.89247311827957,0.6244541484716158,0.6738461538461542,0.3232035454257677,-0.7522750252780587,0.37641723356009066,0.824639229861453,0.8166830143409823,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.29310280721323667,0.08476922012317487,0.0,0.6538379571190002,0.023217890976859765,-0.17862907564833747,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,11-1989
582.25,0.956989247311828,0.8602620087336247,0.9261538461538464,0.3450459006014562,-0.9019211324570273,0.0,0.8245537415092411,0.7549781403031554,0.0,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.06555121769845668,0.09047816760085806,0.0,0.6538379571190002,0.023217890976859765,-0.1679758958355752,0.0077243018419488885,0.12851653543307084,0.2857142857142857,0.0,12-1989
561.0,0.935483870967742,1.0,0.8984615384615388,0.3672048116492561,-0.24266936299292208,0.28826530612244894,0.8427571852030813,0.8445554951886791,0.0020641387194382244,0.06499618969165732,0.024385569646976135,-0.14555633310007005,0.20187165775401067,0.12132366610894194,0.08684520102415058,0.0,0.6538379571190002,0.023217890976859765,-0.17475519208006027,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,01-1990
580.75,0.913978494623656,0.77292576419214,0.8246153846153849,0.2890155112377335,1.1365015166835186,0.26445578231292516,0.8872315712201603,0.8956313423203004,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,0.12132366610894194,0.06614305815053168,0.0,0.33357163238652804,0.023217890976859765,-0.21338641988593565,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,02-1990
595.0,0.860215053763441,0.6506550218340612,0.7076923076923078,0.407090851535296,-0.42467138523761366,0.42035147392290245,0.9216201901186615,0.8155362462579628,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,0.10124558468116754,0.06510506770004382,0.0,0.11879362232855001,0.023217890976859765,-0.21532336167007426,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,03-1990
648.5,0.688172043010753,0.2663755458515284,0.476923076923077,0.28869895536562207,-0.18604651162790695,0.5274943310657596,0.9216555005250099,0.8414743535983724,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,0.05514036066183272,0.06510506770004382,0.0,0.09883637360634841,0.023217890976859765,-0.21532336167007426,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,04-1990
607.25,0.10752688172043001,0.22270742358078607,0.26153846153846166,0.1750553972776195,2.2730030333670372,0.6629818594104308,0.9686555098172221,0.8618408818263696,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,0.04844766685257529,0.06274075611837704,0.0,-0.10548783950190507,0.023217890976859765,-0.2197352846228344,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,05-1990
650.5,0.0,0.0829694323144105,0.06461538461538464,0.07945552389996835,1.7310414560161782,0.8503401360544217,0.8901456089651262,0.8517004619889227,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.08763710726900861,0.05905012340553131,0.0,-0.28320238764722344,0.023217890976859765,-0.2266221887442161,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,06-1990
610.0,0.0,0.0,0.012307692307692356,0.0753402975625198,0.3640040444893832,0.8818027210884353,0.8825650222548482,0.829944685304231,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.38360290016731735,0.06602772587825526,0.0,0.2499412567887313,0.023217890976859765,-0.2136016356397288,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,07-1990
613.75,0.46236559139784905,0.017467248908296932,0.13846153846153855,0.10129787907565686,0.1577350859453995,0.8503401360544217,0.8507317617105105,0.8399975934278705,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.4252463283138132,0.07312066062325559,0.0,1.085294667589452,0.023217890976859765,-0.2003658667814484,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,08-1990
617.5,0.849462365591398,0.27074235807860264,0.276923076923077,0.18138651471984807,-0.6511627906976745,0.7922335600907029,0.8931432766198648,0.9503990898781766,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.4706079196876745,0.08476922012317487,0.0,1.0102173985868843,0.023217890976859765,-0.17862907564833747,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,09-1990
609.25,1.0,0.5283842794759827,0.46769230769230785,0.3450459006014562,1.6299292214357937,0.5620748299319728,0.8563089474711244,1.0,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.6936977133296155,0.07369732198463774,0.0,1.0985995000709197,0.023217890976859765,-0.1992897880124825,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,10-1990
589.5,0.89247311827957,0.6244541484716158,0.6676923076923078,0.3232035454257677,0.16582406471183017,0.4708049886621315,0.8299766765473855,0.9918176547589965,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.6936977133296155,0.07998293082370309,0.0,0.34972750039973893,0.023217890976859765,-0.18756052943075435,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,11-1990
574.75,0.956989247311828,0.8602620087336247,0.8276923076923081,0.3450459006014562,1.8847320525783622,0.1859410430839002,0.7993253853945008,0.9787382998661801,0.0020641387194382244,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.6884922848113041,0.07998293082370309,0.0,0.7507731651982645,0.023217890976859765,-0.18756052943075435,0.0077243018419488885,0.1292976377952756,0.19999999999999998,0.07650513469676168,12-1990
566.75,0.935483870967742,1.0,0.8984615384615388,0.3672048116492561,-0.43276036400404444,0.10090702947845803,0.8047167269111757,0.8302090436063579,0.008898990153854522,0.11078825858069807,0.0,-0.14555633310007005,0.20187165775401067,-0.7732664063952407,0.06452840633866166,0.0,0.23093435324377753,0.023217890976859765,-0.21639944043904016,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,01-1991
588.0,0.913978494623656,0.77292576419214,0.8246153846153849,0.2890155112377335,-1.0515672396359959,0.27097505668934235,0.8017655203174219,0.778943587761487,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.6104108570366239,0.058588794316425635,0.0,0.2613453989157037,0.023217890976859765,-0.22748305175938877,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,02-1991
574.75,0.860215053763441,0.6506550218340612,0.7076923076923078,0.407090851535296,0.679474216380182,0.4158163265306122,0.8517185946458272,0.7783638226575121,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.021453801821899397,0.057896800682767036,0.0,-0.15205475318704212,0.023217890976859765,-0.22877434628214788,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,03-1991
589.5,0.688172043010753,0.2663755458515284,0.476923076923077,0.28869895536562207,0.27906976744186063,0.6204648526077097,0.8394510161034036,0.7726044579925544,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.054917270868190766,0.057896800682767036,0.0,-0.02280780908135617,0.023217890976859765,-0.22877434628214788,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,04-1991
581.75,0.10752688172043001,0.22270742358078607,0.26153846153846166,0.1750553972776195,0.21840242669363008,0.8157596371882085,0.828317087449009,0.7516782194283299,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,0.059602156534671706,0.061068438170368805,0.0,-0.24233754502557273,0.023217890976859765,-0.2228559130528355,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,05-1991
536.75,0.0,0.0829694323144105,0.06461538461538464,0.07945552389996835,-0.8291203235591506,0.9070294784580498,0.8539115567243093,0.7397036999223334,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,0.27748652165830123,0.0649320692916292,0.0,0.10168740913809159,0.023217890976859765,-0.215646185300764,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,06-1991
600.5,0.0,0.0,0.012307692307692356,0.0753402975625198,-0.41253791708796755,0.564625850340136,0.8603436260070434,0.7894194691685296,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,0.08637293177170459,0.06233709316540956,0.0,-0.3136134333191496,0.023217890976859765,-0.2204885397611105,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,07-1991
590.5,0.46236559139784905,0.017467248908296932,0.13846153846153855,0.10129787907565686,0.7077856420626897,0.9070294784580498,0.8450430694035328,0.7751860535498764,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,0.08637293177170459,0.053398842063986346,0.0,-0.3820382860809832,0.023217890976859765,-0.23716776068008177,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,08-1991
587.0,0.849462365591398,0.27074235807860264,0.276923076923077,0.18138651471984807,-0.35591506572295245,0.7780612244897959,0.796459667152959,0.7413955930559456,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.19100204498977466,0.05680114409614098,0.0,-0.24994030644355425,0.023217890976859765,-0.23081889594318303,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,09-1991
567.0,1.0,0.5283842794759827,0.46769230769230785,0.3450459006014562,0.9544994944388274,0.611111111111111,0.7517381082914408,0.7435651542940905,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.1783602900167312,0.06481673701935273,0.0,-0.28510307800171875,0.023217890976859765,-0.21586140105455726,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,10-1991
557.0,0.89247311827957,0.6244541484716158,0.6676923076923078,0.3232035454257677,-0.17391304347826084,0.316609977324263,0.7382086473326704,0.7232405587622928,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.3077523703290577,0.056858810232279205,0.0,0.16916191672267775,0.023217890976859765,-0.23071128806628644,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,11-1991
557.0,0.956989247311828,0.8602620087336247,0.8276923076923081,0.3450459006014562,-0.09302325581395347,0.25028344671201813,0.709452967467965,0.7353244679105485,0.008898990153854522,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.6550288157650127,0.056858810232279205,0.0,0.0788791248841468,0.023217890976859765,-0.23071128806628644,0.0077243018419488885,0.15007244094488192,0.2571428571428571,0.07944147462845647,12-1991
572.0,0.935483870967742,1.0,0.8984615384615388,0.3672048116492561,-0.7401415571284126,0.21116780045351471,0.6700930150440915,0.6842540902610402,0.02104703363760052,0.13153067673410757,0.03513712746131192,-0.14555633310007005,0.20187165775401067,-0.3598066555121775,0.056051484326344186,0.0,-0.10263680397016223,0.023217890976859765,-0.2322177983428387,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,01-1992
589.25,0.913978494623656,0.77292576419214,0.8246153846153849,0.2890155112377335,-0.679474216380182,0.3086734693877551,0.7499595788769431,0.6967445642463601,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.24826175869120695,0.056051484326344186,0.0,-0.1710616567319959,0.023217890976859765,-0.2322177983428387,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,02-1992
588.25,0.860215053763441,0.6506550218340612,0.7076923076923078,0.407090851535296,-0.09302325581395347,0.40787981859410427,0.755901019355678,0.7416143723404645,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.19918200408997913,0.0508615320739049,0.0,-0.21857891559438045,0.023217890976859765,-0.2419025072635317,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,03-1992
580.25,0.688172043010753,0.2663755458515284,0.476923076923077,0.28869895536562207,-0.12133468149646093,0.546485260770975,0.7799864333701924,0.7017637256653626,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.20141290202639864,0.04734389776947387,0.0,-0.2803513521154804,0.023217890976859765,-0.24846658775422356,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,04-1992
614.0,0.10752688172043001,0.22270742358078607,0.26153846153846166,0.1750553972776195,-0.8250758341759352,0.689625850340136,0.7718668983524908,0.7092824404099924,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.3798847369399519,0.04665190413581527,0.0,-0.4390589967158448,0.023217890976859765,-0.2497578822769827,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,05-1992
618.75,0.0,0.0829694323144105,0.06461538461538464,0.07945552389996835,0.09302325581395347,0.8140589569160996,0.7388628190713362,0.7357200937833868,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.7747536716861877,0.05051553525707564,0.0,-0.48752660075547705,0.023217890976859765,-0.2425481545249112,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,06-1992
552.0,0.0,0.0,0.012307692307692356,0.0753402975625198,5.589484327603641,0.8707482993197277,0.6988171013873272,0.685645161878439,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.7747536716861877,0.05876179272484025,0.0,-0.5046328139459354,0.023217890976859765,-0.22716022812869904,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,07-1992
541.0,0.46236559139784905,0.017467248908296932,0.13846153846153855,0.10129787907565686,-0.8776541961577351,0.8064058956916099,0.6563925773808971,0.6553114140799056,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-1.0008179959100205,0.05132286116301063,0.0,-0.4656686616787801,0.023217890976859765,-0.24104164424835897,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,08-1992
540.75,0.849462365591398,0.27074235807860264,0.276923076923077,0.18138651471984807,-0.03640040444893834,0.740079365079365,0.6252673834059674,0.6356103395089865,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.8349879159695119,0.0532258436555717,0.0,-0.3991444992714418,0.023217890976859765,-0.23749058431077152,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,09-1992
552.75,1.0,0.5283842794759827,0.46769230769230785,0.3450459006014562,-0.788675429726997,0.5904195011337868,0.5826532982707193,0.626109849078757,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.35311396170291903,0.0454409152769128,0.0,-0.22142995112612363,0.023217890976859765,-0.252017647691811,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,10-1992
563.75,0.89247311827957,0.6244541484716158,0.6676923076923078,0.3232035454257677,2.4954499494438824,0.3574263038548752,0.6935261157623795,0.6497270728425629,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,-0.10994608663320356,0.0454409152769128,0.0,-0.5198383367818985,0.023217890976859765,-0.252017647691811,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,11-1992
574.25,0.956989247311828,0.8602620087336247,0.8276923076923081,0.3450459006014562,0.04044489383215379,0.20946712018140587,0.7279184515457594,0.6368136255738399,0.02104703363760052,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,0.00234244283324047,0.04307660369524599,0.0,-0.5616535245807969,0.023217890976859765,-0.25642957064457117,0.0077243018419488885,0.2199559055118111,0.3142857142857143,0.08758198527035713,12-1992
574.0,0.935483870967742,1.0,0.8984615384615388,0.3672048116492561,0.5540950455005056,0.15277777777777776,0.6829850302461506,0.6430196646113568,0.03448674079580458,0.10803599865930558,0.05918959046051775,-0.14555633310007005,0.20187165775401067,0.009035136642498954,0.04203861324475813,0.0,-0.5759087022395123,0.023217890976859765,-0.2583665124287098,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,01-1993
580.0,0.913978494623656,0.77292576419214,0.8246153846153849,0.2890155112377335,0.0,0.564625850340136,0.6340856927808802,0.6190268697424605,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,-0.031864658858523354,0.04734389776947387,0.0,-0.5055831591231831,0.023217890976859765,-0.24846658775422356,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,02-1993
588.25,0.860215053763441,0.6506550218340612,0.7076923076923078,0.407090851535296,-0.2750252780586451,0.30243764172335597,0.5725024856667627,0.6302447775561626,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,-0.20884922848113063,0.05824279749959632,0.0,-0.5654549052897877,0.023217890976859765,-0.22812869902076835,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,03-1993
591.25,0.688172043010753,0.2663755458515284,0.476923076923077,0.28869895536562207,0.905965621840243,0.5212585034013605,0.5912913387290112,0.617812644713381,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,-0.20884922848113063,0.05824279749959632,0.0,-0.5759087022395123,0.023217890976859765,-0.22812869902076835,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,04-1993
608.5,0.10752688172043001,0.22270742358078607,0.26153846153846166,0.1750553972776195,-0.5176946410515672,0.7244897959183674,0.570885640744492,0.6022720228697279,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,-0.24603086075478747,0.07081401517772704,0.0,-0.47612245862850466,0.023217890976859765,-0.20467018185731195,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,05-1993
658.5,0.0,0.0829694323144105,0.06461538461538464,0.07945552389996835,0.49342770475227504,0.8424036281179137,0.5888233271694991,0.6000769373817225,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,0.09678378880832854,0.07087168131386523,0.0,-0.6861487428002444,0.023217890976859765,-0.20456257398041539,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,06-1993
688.0,0.0,0.0,0.012307692307692356,0.0753402975625198,1.6703741152679477,0.9274376417233559,0.5573338784764489,0.6018545190684379,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,0.22617586912065502,0.08736419624939451,0.0,-0.6414825194696029,0.023217890976859765,-0.17378672118799096,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,07-1993
663.5,0.46236559139784905,0.017467248908296932,0.13846153846153855,0.10129787907565686,0.679474216380182,0.9007936507936508,0.5779811739780889,0.6037578988437515,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,0.12058003346346947,0.06775770996240169,0.0,-0.6300783773426307,0.023217890976859765,-0.21037339933283114,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,08-1993
629.75,0.849462365591398,0.27074235807860264,0.276923076923077,0.18138651471984807,1.9939332659251772,0.6882086167800453,0.5310889543473614,0.5773421233988093,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,0.03580591187953184,0.05743547159366136,0.0,-0.5217390271363939,0.023217890976859765,-0.2296352092973205,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,09-1993
629.5,1.0,0.5283842794759827,0.46769230769230785,0.3450459006014562,0.10515672396359958,0.5496031746031745,0.5214733731659495,0.592616563779631,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,0.2046105224019336,0.06591239360597884,0.0,-0.6671418392552906,0.023217890976859765,-0.213816851393522,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,10-1993
671.5,0.89247311827957,0.6244541484716158,0.6676923076923078,0.3232035454257677,0.34378159757330645,0.34637188208616776,0.5518514732802438,0.5991580643867435,0.03448674079580458,0.15518793908175743,0.10709335465215863,-0.14555633310007005,0.20187165775401067,0.335489868005206,0.07802228219500382,0.0,-0.4485624484883217,0.023217890976859765,-0.19121919724523834,0.0077243018419488885,0.11000944881889763,0.39999999999999997,0.08276034023363502,11-1993
